EmployeeID,Department,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Total,RFM_Segment,R_Score_Department,F_Score_Department,M_Score_Department,RFM_Total_Department,RFM_Segment_Department
1984,Research & Development,0.125,0.23333333333333334,0.07735650342285413,1,3,1,5,Don't Promote,1,3,1,5,Don't Promote
1985,Research & Development,1.0,0.23333333333333334,0.22216956292785678,5,3,3,11,Need Further Observation,4,3,3,10,Need Further Observation
1986,Research & Development,0.125,0.3583333333333333,0.18267509215376515,1,5,3,9,Need Further Observation,1,5,3,9,Need Further Observation
1987,Research & Development,0.14285714285714285,0.12023809523809523,0.3442864665613481,1,1,4,6,Don't Promote,1,1,4,6,Don't Promote
1988,Sales,1.0,0.8345238095238096,0.21305950500263296,5,5,3,13,Recommend for Promotion,5,5,3,13,Recommend for Promotion
1989,Sales,1.0,0.8130952380952381,0.12927856766719326,5,5,2,12,Need Further Observation,5,5,2,12,Need Further Observation
1990,Research & Development,0.5,0.20833333333333331,0.25097419694576095,4,2,4,10,Need Further Observation,3,2,4,9,Need Further Observation
1991,Sales,0.5,0.14404761904761904,0.417798841495524,4,1,4,9,Need Further Observation,3,1,4,8,Don't Promote
1992,Sales,0.3333333333333333,0.8297619047619047,0.9617166929963139,2,5,5,12,Need Further Observation,2,5,5,12,Need Further Observation
1993,Research & Development,0.5,0.13095238095238093,0.22269615587151131,4,1,3,8,Don't Promote,3,1,3,7,Don't Promote
1994,Research & Development,0.5,0.0,0.19341758820431806,4,1,3,8,Don't Promote,3,1,3,7,Don't Promote
1995,Research & Development,1.0,0.16547619047619047,0.9105318588730911,4,1,5,10,Need Further Observation,4,1,5,10,Need Further Observation
1996,Sales,1.0,0.33214285714285713,0.22369668246445498,4,4,3,11,Need Further Observation,5,4,3,12,Need Further Observation
1997,Research & Development,0.5,0.23333333333333334,0.2812006319115324,2,3,4,9,Need Further Observation,3,3,4,10,Need Further Observation
1998,Sales,0.08333333333333333,0.294047619047619,0.20326487625065823,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
1999,Sales,0.5,0.1988095238095238,0.47266982622432857,2,2,5,9,Need Further Observation,3,2,5,10,Need Further Observation
2000,Research & Development,0.5,0.20476190476190476,0.1415481832543444,2,2,2,6,Don't Promote,3,2,2,7,Don't Promote
2001,Research & Development,0.5,0.3,0.3395471300684571,2,4,4,10,Need Further Observation,3,4,4,11,Need Further Observation
2002,Research & Development,0.25,0.17619047619047618,0.05845181674565561,2,1,1,4,Don't Promote,2,1,1,4,Don't Promote
2003,Sales,0.5,0.294047619047619,0.15660874144286466,2,4,2,8,Don't Promote,3,4,2,9,Need Further Observation
2004,Sales,0.2,0.6738095238095237,0.2690363349131122,1,5,4,10,Need Further Observation,2,5,4,11,Need Further Observation
2005,Research & Development,0.25,0.319047619047619,0.2740916271721959,2,4,4,10,Need Further Observation,2,4,4,10,Need Further Observation
2006,Human Resources,0.3333333333333333,0.27619047619047615,0.28109531332280147,2,3,4,9,Need Further Observation,2,4,4,10,Need Further Observation
2007,Sales,1.0,0.31547619047619047,0.5529752501316483,4,4,5,13,Recommend for Promotion,5,4,5,14,Recommend for Promotion
2008,Research & Development,1.0,0.8238095238095238,0.32301211163770405,4,5,4,13,Recommend for Promotion,4,5,4,13,Recommend for Promotion
2009,Human Resources,0.16666666666666666,0.22738095238095238,0.3822538177988415,1,2,4,7,Don't Promote,1,3,5,9,Need Further Observation
2010,Sales,1.0,0.34285714285714286,0.3731437598736177,4,4,4,12,Need Further Observation,5,4,4,13,Recommend for Promotion
2011,Research & Development,0.3333333333333333,0.20476190476190476,0.09978936282253818,2,2,2,6,Don't Promote,2,2,2,6,Don't Promote
2012,Research & Development,0.07142857142857142,0.0988095238095238,0.264507635597683,1,1,4,6,Don't Promote,1,1,4,6,Don't Promote
2013,Research & Development,1.0,0.21547619047619046,0.10358083201685098,4,2,2,8,Don't Promote,4,2,2,8,Don't Promote
2014,Research & Development,1.0,0.2654761904761905,0.7889942074776198,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
2015,Sales,1.0,0.12738095238095237,0.19167983149025802,4,1,3,8,Don't Promote,5,1,3,9,Need Further Observation
2016,Sales,1.0,0.9119047619047619,0.08883622959452343,4,5,2,11,Need Further Observation,5,5,2,12,Need Further Observation
2017,Sales,0.3333333333333333,0.2833333333333333,0.07166929963138494,2,3,1,6,Don't Promote,2,4,1,7,Don't Promote
2018,Research & Development,0.2,0.244047619047619,0.605318588730911,1,3,5,9,Need Further Observation,1,3,5,9,Need Further Observation
2019,Sales,0.2,0.2583333333333333,0.26145339652448657,1,3,4,8,Don't Promote,2,3,4,9,Need Further Observation
2020,Research & Development,0.3333333333333333,0.16666666666666666,0.19626119010005266,2,1,3,6,Don't Promote,2,1,3,6,Don't Promote
2021,Research & Development,0.5,0.3821428571428571,0.22575039494470775,2,5,3,10,Need Further Observation,3,5,3,11,Need Further Observation
2022,Human Resources,0.5,0.22619047619047616,0.3039494470774092,2,2,4,8,Don't Promote,3,2,4,9,Need Further Observation
2023,Research & Development,0.2,0.23333333333333334,0.06134807793575566,1,3,1,5,Don't Promote,1,3,1,5,Don't Promote
2024,Research & Development,1.0,0.7797619047619048,0.29720905739863085,4,5,4,13,Recommend for Promotion,4,5,4,13,Recommend for Promotion
2025,Research & Development,1.0,0.21904761904761905,0.4576092680358083,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
2026,Sales,0.08333333333333333,0.31547619047619047,0.3025803054239073,1,4,4,9,Need Further Observation,1,4,4,9,Need Further Observation
2027,Research & Development,0.2,0.2976190476190476,0.06340179041600842,1,4,1,6,Don't Promote,1,4,1,6,Don't Promote
2028,Research & Development,0.3333333333333333,0.11666666666666667,0.08430753027909425,2,1,1,4,Don't Promote,2,1,1,4,Don't Promote
2029,Research & Development,1.0,0.22619047619047616,0.09699842022116903,4,2,2,8,Don't Promote,4,2,2,8,Don't Promote
2030,Research & Development,1.0,0.37142857142857144,0.1286466561348078,4,5,2,11,Need Further Observation,4,5,2,11,Need Further Observation
2031,Research & Development,0.3333333333333333,0.31547619047619047,0.22374934175882044,2,4,3,9,Need Further Observation,2,4,3,9,Need Further Observation
2032,Sales,1.0,0.18333333333333332,0.43949447077409165,4,2,4,10,Need Further Observation,5,2,4,11,Need Further Observation
2033,Research & Development,1.0,0.3047619047619048,0.4995787256450764,4,4,5,13,Recommend for Promotion,4,4,5,13,Recommend for Promotion
2034,Sales,0.3333333333333333,0.7452380952380953,0.28283307003686153,2,5,4,11,Need Further Observation,2,5,4,11,Need Further Observation
2035,Sales,1.0,0.1880952380952381,0.08678251711427067,4,2,1,7,Don't Promote,5,2,2,9,Need Further Observation
2036,Research & Development,0.5,0.125,0.08988941548183255,2,1,2,5,Don't Promote,3,1,1,5,Don't Promote
2037,Sales,1.0,0.3607142857142857,0.06276987888362295,4,5,1,10,Need Further Observation,5,5,1,11,Need Further Observation
2038,Sales,0.5,0.7678571428571429,0.2912585571353344,2,5,4,11,Need Further Observation,3,5,4,12,Need Further Observation
2039,Research & Development,0.16666666666666666,0.1880952380952381,0.1478146392838336,1,2,2,5,Don't Promote,1,2,2,5,Don't Promote
2040,Sales,1.0,0.27619047619047615,0.22348604528699315,4,3,3,10,Need Further Observation,5,3,3,11,Need Further Observation
2041,Research & Development,1.0,0.375,0.524275934702475,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
2042,Research & Development,1.0,0.0988095238095238,0.20679304897314377,4,1,3,8,Don't Promote,4,1,3,8,Don't Promote
2043,Research & Development,1.0,0.294047619047619,0.08077935755660874,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
2044,Sales,0.3333333333333333,0.36428571428571427,0.2261716692996314,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
2045,Research & Development,0.5,0.33690476190476193,0.8241179568193786,2,4,5,11,Need Further Observation,3,4,5,12,Need Further Observation
2046,Research & Development,0.3333333333333333,0.23333333333333334,0.17119536598209584,2,3,3,8,Don't Promote,2,3,2,7,Don't Promote
2047,Sales,0.5,0.319047619047619,0.07725118483412323,2,4,1,7,Don't Promote,3,4,1,8,Don't Promote
2048,Research & Development,0.5,0.1880952380952381,0.11021590310689837,2,2,2,6,Don't Promote,3,2,2,7,Don't Promote
2049,Research & Development,0.25,0.010714285714285713,0.06503422854133754,2,1,1,4,Don't Promote,2,1,1,4,Don't Promote
2050,Research & Development,0.3333333333333333,0.09999999999999999,0.3468667719852554,2,1,4,7,Don't Promote,2,1,4,7,Don't Promote
2051,Sales,0.07142857142857142,0.05357142857142857,0.06719325961032122,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
2052,Research & Development,0.5,0.6738095238095237,0.1066350710900474,2,5,2,9,Need Further Observation,3,5,2,10,Need Further Observation
2053,Research & Development,0.5,0.8726190476190475,0.2478146392838336,2,5,3,10,Need Further Observation,3,5,3,11,Need Further Observation
2054,Sales,0.5,0.2476190476190476,0.08251711427066877,2,3,1,6,Don't Promote,3,3,2,8,Don't Promote
2055,Research & Development,1.0,0.17142857142857143,0.16787783043707213,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
2056,Research & Development,1.0,0.8904761904761904,0.7017904160084255,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
2057,Research & Development,0.5,0.23333333333333334,0.12843601895734597,2,3,2,7,Don't Promote,3,3,2,8,Don't Promote
2058,Research & Development,1.0,0.8797619047619047,0.9687730384412849,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
2059,Research & Development,0.14285714285714285,0.2369047619047619,0.29115323854660347,1,3,4,8,Don't Promote,1,3,4,8,Don't Promote
2060,Research & Development,0.2,0.13333333333333333,0.1736176935229068,1,1,3,5,Don't Promote,1,1,3,5,Don't Promote
2061,Research & Development,0.3333333333333333,0.2833333333333333,0.06577145866245393,2,3,1,6,Don't Promote,2,3,1,6,Don't Promote
2062,Sales,0.5,0.27619047619047615,0.18499210110584519,2,3,3,8,Don't Promote,3,3,3,9,Need Further Observation
2063,Research & Development,1.0,0.06666666666666667,0.18314902580305423,4,1,3,8,Don't Promote,4,1,3,8,Don't Promote
2064,Research & Development,0.2,0.04285714285714285,0.18114797261716692,1,1,3,5,Don't Promote,1,1,3,5,Don't Promote
2065,Research & Development,1.0,0.9226190476190476,0.0636650868878357,4,5,1,10,Need Further Observation,4,5,1,10,Need Further Observation
2066,Research & Development,1.0,0.14404761904761904,0.9577672459189047,4,1,5,10,Need Further Observation,4,1,5,10,Need Further Observation
2067,Research & Development,1.0,0.25476190476190474,0.6426013691416536,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
2068,Research & Development,0.25,0.17142857142857143,0.29320695102685623,2,1,4,7,Don't Promote,2,1,4,7,Don't Promote
2069,Research & Development,0.5,0.2976190476190476,0.388783570300158,2,4,4,10,Need Further Observation,3,4,4,11,Need Further Observation
2070,Human Resources,1.0,0.12142857142857141,0.18688783570300158,4,1,3,8,Don't Promote,4,1,3,8,Don't Promote
2071,Research & Development,0.2,0.17738095238095236,0.15913638757240653,1,2,2,5,Don't Promote,1,2,2,5,Don't Promote
2072,Research & Development,0.5,0.31547619047619047,0.3665086887835703,2,4,4,10,Need Further Observation,3,4,4,11,Need Further Observation
2073,Research & Development,1.0,0.8559523809523809,0.0866245392311743,4,5,1,10,Need Further Observation,4,5,1,10,Need Further Observation
2074,Research & Development,0.0625,0.16547619047619047,0.8186413902053713,1,1,5,7,Don't Promote,1,1,5,7,Don't Promote
2075,Research & Development,1.0,0.25476190476190474,0.18678251711427066,4,3,3,10,Need Further Observation,4,3,3,10,Need Further Observation
2076,Research & Development,0.5,0.14285714285714285,0.26761453396524487,2,1,4,7,Don't Promote,3,1,4,8,Don't Promote
2077,Research & Development,1.0,0.25357142857142856,0.9771985255397577,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
2078,Sales,1.0,0.14166666666666666,0.20015797788309636,4,1,3,8,Don't Promote,5,1,3,9,Need Further Observation
2079,Sales,1.0,0.30357142857142855,0.18504476040021064,4,4,3,11,Need Further Observation,5,4,3,12,Need Further Observation
2080,Research & Development,0.3333333333333333,0.7726190476190475,0.11548183254344392,2,5,2,9,Need Further Observation,2,5,2,9,Need Further Observation
2081,Research & Development,0.25,0.1869047619047619,0.07066877303844128,2,2,1,5,Don't Promote,2,2,1,5,Don't Promote
2082,Research & Development,1.0,0.7904761904761904,0.036492890995260666,4,5,1,10,Need Further Observation,4,5,1,10,Need Further Observation
2083,Sales,0.5,0.6630952380952381,0.8968931016324381,2,5,5,12,Need Further Observation,3,5,5,13,Recommend for Promotion
2084,Human Resources,1.0,0.26904761904761904,0.09884149552395997,4,3,2,9,Need Further Observation,4,4,2,10,Need Further Observation
2085,Research & Development,1.0,0.1988095238095238,0.057293312269615586,4,2,1,7,Don't Promote,4,2,1,7,Don't Promote
2086,Research & Development,0.5,0.3,0.5753554502369668,2,4,5,11,Need Further Observation,3,4,5,12,Need Further Observation
2087,Sales,0.1111111111111111,0.2654761904761905,0.0809373354397051,1,3,1,5,Don't Promote,1,3,1,5,Don't Promote
2088,Research & Development,0.07142857142857142,0.1607142857142857,0.08188520273828331,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
2089,Research & Development,0.3333333333333333,0.23809523809523808,0.3898367561874671,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
2090,Sales,0.5,0.9011904761904762,0.6903106898367561,2,5,5,12,Need Further Observation,3,5,5,13,Recommend for Promotion
2091,Research & Development,1.0,0.06666666666666667,0.8444971037388099,4,1,5,10,Need Further Observation,4,1,5,10,Need Further Observation
2092,Sales,0.5,0.31547619047619047,0.08188520273828331,2,4,1,7,Don't Promote,3,4,2,9,Need Further Observation
2093,Sales,0.3333333333333333,0.18333333333333332,0.4874670879410216,2,2,5,9,Need Further Observation,2,2,5,9,Need Further Observation
2094,Research & Development,1.0,0.244047619047619,0.2138493944181148,4,3,3,10,Need Further Observation,4,3,3,10,Need Further Observation
2095,Sales,0.125,0.14166666666666666,0.8874144286466561,1,1,5,7,Don't Promote,1,1,5,7,Don't Promote
2096,Sales,0.2,0.294047619047619,0.16961558715113217,1,4,3,8,Don't Promote,2,4,3,9,Need Further Observation
2097,Research & Development,0.5,0.06071428571428571,0.1459189046866772,2,1,2,5,Don't Promote,3,1,2,6,Don't Promote
2098,Research & Development,0.5,0.9011904761904762,0.09262769878883623,2,5,2,9,Need Further Observation,3,5,1,9,Need Further Observation
2099,Sales,0.16666666666666666,0.20238095238095236,0.42453923117430226,1,2,4,7,Don't Promote,1,2,4,7,Don't Promote
2100,Human Resources,1.0,0.15476190476190477,0.5075829383886256,4,1,5,10,Need Further Observation,4,1,5,10,Need Further Observation
2101,Research & Development,0.2,0.8345238095238096,0.6635597682991048,1,5,5,11,Need Further Observation,1,5,5,11,Need Further Observation
2102,Research & Development,0.14285714285714285,0.7726190476190475,0.12632964718272774,1,5,2,8,Don't Promote,1,5,2,8,Don't Promote
2103,Research & Development,0.5,0.1988095238095238,0.10394944707740916,2,2,2,6,Don't Promote,3,2,2,7,Don't Promote
2104,Human Resources,0.125,0.8904761904761904,0.3487625065824118,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
2105,Sales,1.0,0.2583333333333333,0.46419167983149023,4,3,4,11,Need Further Observation,5,3,5,13,Recommend for Promotion
2106,Research & Development,0.5,0.8797619047619047,0.47082675092153764,2,5,5,12,Need Further Observation,3,5,4,12,Need Further Observation
2107,Research & Development,1.0,0.36904761904761907,0.05708267509215376,4,5,1,10,Need Further Observation,4,5,1,10,Need Further Observation
2108,Research & Development,1.0,0.14404761904761904,0.4724065297525013,4,1,5,10,Need Further Observation,4,1,4,9,Need Further Observation
2109,Sales,0.5,0.21071428571428572,0.15192206424433913,2,2,2,6,Don't Promote,3,2,2,7,Don't Promote
2110,Research & Development,1.0,0.33690476190476193,0.16018957345971563,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
2111,Research & Development,1.0,0.3476190476190476,0.8333859926276987,4,4,5,13,Recommend for Promotion,4,4,5,13,Recommend for Promotion
2112,Sales,1.0,0.1988095238095238,0.27493417588204316,4,2,4,10,Need Further Observation,5,2,4,11,Need Further Observation
2113,Sales,1.0,0.26904761904761904,0.195260663507109,4,3,3,10,Need Further Observation,5,3,3,11,Need Further Observation
2114,Research & Development,1.0,0.27142857142857146,0.6439178515007898,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
2115,Research & Development,1.0,0.319047619047619,0.1446024223275408,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
2116,Sales,0.5,0.36904761904761907,0.2934702474986835,2,5,4,11,Need Further Observation,3,5,4,12,Need Further Observation
2117,Sales,1.0,0.31547619047619047,0.3368615060558188,4,4,4,12,Need Further Observation,5,4,4,13,Recommend for Promotion
2118,Research & Development,0.5,0.33690476190476193,0.1998946814112691,2,4,3,9,Need Further Observation,3,4,3,10,Need Further Observation
2119,Sales,1.0,0.27619047619047615,0.09120589784096893,4,3,2,9,Need Further Observation,5,3,2,10,Need Further Observation
