Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears_Edu_Company,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgWorkingHours,AbsentDays,OvertimeFlag
58,Yes,Travel_Rarely,Sales,2,2,Medical,1,2809,Female,1,Research Scientist,Married,43850,1.0,Y,13,8,1,40.0,2,40,15,6,40.0,4.0,4.0,2.0,2,3,7.566837068160597,11,0
19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1,2810,Male,1,Manager,Single,53320,1.0,Y,23,8,1,0.0,2,0,0,0,0.0,4.0,3.0,2.0,3,4,9.410347512784751,10,1
22,No,Travel_Rarely,Sales,29,4,Technical Degree,1,2811,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1,3.0,3.0,4.0,3.0,3,3,6.39757696007696,18,0
49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2812,Female,1,Sales Executive,Married,47240,1.0,Y,11,8,1,16.0,3,15,5,11,16.0,3.0,1.0,2.0,2,3,7.1968747044917265,14,0
43,No,Travel_Frequently,Sales,2,2,Life Sciences,1,2813,Male,1,Sales Executive,Single,32110,4.0,Y,13,8,0,18.0,2,3,1,2,18.0,2.0,3.0,3.0,4,3,7.990022675736961,4,0
50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1,2814,Male,2,Sales Executive,Single,53770,4.0,Y,14,8,1,16.0,3,2,2,1,16.0,3.0,4.0,3.0,4,3,7.08434133915575,20,0
31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,2815,Female,2,Sales Executive,Married,40660,3.0,Y,22,8,0,4.0,2,2,2,2,4.0,2.0,3.0,3.0,2,4,8.386093749999999,9,0
41,No,Travel_Rarely,Research & Development,17,2,Other,1,2816,Male,1,Manufacturing Director,Divorced,52080,3.0,Y,11,8,3,12.0,2,9,0,7,12.0,3.0,3.0,3.0,1,3,8.089008916323731,6,0
26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,2817,Male,2,Sales Executive,Married,48770,1.0,Y,13,8,1,8.0,5,8,5,7,8.0,3.0,3.0,3.0,4,3,7.87903371320038,15,0
36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,2818,Male,2,Research Scientist,Divorced,31170,6.0,Y,21,8,1,7.0,2,3,0,1,7.0,2.0,2.0,3.0,4,4,6.792215419501134,4,0
51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1,2819,Female,1,Manager,Single,15690,2.0,Y,11,8,0,18.0,2,4,0,3,18.0,1.0,4.0,3.0,4,3,7.1934908963585436,11,0
39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2820,Female,1,Research Scientist,Married,196580,4.0,Y,13,8,1,17.0,3,15,5,9,17.0,4.0,3.0,4.0,4,3,7.93308615819209,13,0
25,No,Travel_Rarely,Sales,29,1,Medical,1,2821,Female,3,Research Scientist,Married,30690,2.0,Y,14,8,1,6.0,3,2,2,2,6.0,1.0,3.0,3.0,2,3,7.785092208390964,8,0
30,No,Travel_Rarely,Research & Development,21,1,Medical,1,2822,Male,2,Laboratory Technician,Married,104350,0.0,Y,11,8,0,12.0,5,11,4,7,12.0,3.0,4.0,1.0,3,3,10.030638039786512,20,1
32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2823,Female,2,Research Director,Single,41480,7.0,Y,15,8,0,10.0,0,5,0,4,10.0,1.0,1.0,4.0,2,3,7.915311065197429,7,0
45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,2824,Female,2,Healthcare Representative,Single,57680,5.0,Y,23,8,1,9.0,4,6,0,3,9.0,3.0,4.0,2.0,3,4,7.409882478632478,15,0
38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2825,Female,2,Research Director,Single,50420,3.0,Y,16,8,1,19.0,4,3,2,2,19.0,4.0,3.0,3.0,3,3,10.426072295002426,20,1
30,No,Travel_Rarely,Sales,13,3,Marketing,1,2826,Female,2,Laboratory Technician,Single,57700,1.0,Y,16,8,1,5.0,2,5,0,4,5.0,1.0,3.0,2.0,4,3,6.6939449016918156,6,0
32,No,Travel_Frequently,Sales,2,3,Marketing,1,2827,Male,3,Laboratory Technician,Divorced,77560,0.0,Y,21,8,0,9.0,3,8,0,7,9.0,4.0,4.0,4.0,3,4,6.489492544492545,18,0
30,No,Travel_Rarely,Research & Development,1,3,Medical,1,2828,Female,3,Sales Executive,Divorced,103060,5.0,Y,13,8,0,8.0,5,3,2,2,8.0,4.0,1.0,3.0,3,3,6.674859903381643,19,0
30,No,Travel_Rarely,Sales,9,3,Medical,1,2829,Male,2,Research Scientist,Single,39360,0.0,Y,11,8,1,6.0,3,5,1,2,6.0,2.0,4.0,3.0,3,3,6.430403608736942,15,0
41,No,Travel_Frequently,Sales,10,2,Medical,1,2830,Female,3,Manufacturing Director,Divorced,79450,4.0,Y,12,8,1,21.0,6,7,7,7,21.0,4.0,1.0,2.0,2,3,7.281752955082743,14,0
41,No,Travel_Rarely,Research & Development,10,4,Medical,1,2831,Male,4,Research Scientist,Married,57430,2.0,Y,12,8,3,7.0,2,5,1,4,7.0,3.0,1.0,3.0,4,3,7.996069739952719,14,0
19,No,Travel_Rarely,Research & Development,1,3,Other,1,2832,Female,5,Manufacturing Director,Single,152020,1.0,Y,18,8,3,1.0,2,1,0,0,1.0,2.0,2.0,3.0,2,3,6.412936507936507,11,0
40,No,Travel_Frequently,Research & Development,26,4,Medical,1,2833,Male,2,Manufacturing Director,Divorced,54400,1.0,Y,12,8,1,20.0,2,20,2,13,20.0,2.0,2.0,3.0,3,3,7.022685969868173,13,0
35,No,Travel_Rarely,Sales,8,1,Marketing,1,2834,Female,3,Laboratory Technician,Married,37600,1.0,Y,14,8,3,10.0,2,10,0,6,10.0,3.0,2.0,3.0,3,3,7.3577151300236405,14,0
53,No,Travel_Rarely,Sales,14,2,Life Sciences,1,2835,Female,5,Manufacturing Director,Married,35170,2.0,Y,12,8,1,13.0,1,7,4,5,13.0,2.0,3.0,1.0,2,3,10.932706855791963,14,1
45,No,Travel_Rarely,Sales,1,4,Technical Degree,1,2836,Male,1,Research Scientist,Divorced,25800,8.0,Y,17,8,3,20.0,3,17,0,15,20.0,2.0,2.0,1.0,3,3,6.843852157943068,7,0
32,No,Travel_Frequently,Sales,2,2,Life Sciences,1,2837,Female,1,Manufacturing Director,Single,21660,1.0,Y,19,8,1,9.0,4,9,3,7,9.0,2.0,4.0,3.0,1,3,7.894804526748971,6,0
29,No,Non-Travel,Research & Development,10,4,Technical Degree,1,2838,Male,3,Healthcare Representative,Married,58690,1.0,Y,11,8,1,10.0,6,10,0,9,10.0,4.0,3.0,3.0,4,3,6.11870601851852,9,0
51,No,Travel_Rarely,Research & Development,1,3,Other,1,2839,Female,3,Research Director,Married,80080,2.0,Y,15,8,1,10.0,4,1,0,0,10.0,2.0,3.0,3.0,3,3,7.583658625730995,21,0
58,No,Travel_Rarely,Sales,3,3,Marketing,1,2840,Female,1,Research Scientist,Married,52060,4.0,Y,11,8,3,9.0,4,1,0,0,9.0,2.0,2.0,2.0,1,3,9.953753472222221,9,1
40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,2841,Male,4,Laboratory Technician,Married,52950,7.0,Y,18,8,0,15.0,4,12,2,11,15.0,3.0,4.0,2.0,3,3,6.194080543425521,20,0
34,No,Travel_Frequently,Sales,24,4,Marketing,1,2842,Male,2,Manufacturing Director,Married,164130,6.0,Y,16,8,0,6.0,1,4,1,2,6.0,3.0,3.0,3.0,3,3,7.026667884990253,21,0
22,No,Travel_Rarely,Research & Development,3,3,Medical,1,2843,Male,1,Laboratory Technician,Married,132690,1.0,Y,25,8,1,2.0,2,2,2,2,2.0,3.0,4.0,3.0,3,4,7.703482552800734,7,0
27,No,Non-Travel,Research & Development,3,3,Medical,1,2844,Male,1,Healthcare Representative,Divorced,27830,6.0,Y,16,8,1,6.0,2,2,2,2,6.0,4.0,2.0,1.0,4,3,6.283246376811594,19,0
28,No,Travel_Rarely,Sales,4,4,Life Sciences,1,2845,Male,2,Healthcare Representative,Married,54330,1.0,Y,13,8,1,5.0,4,5,0,2,5.0,3.0,4.0,1.0,2,3,6.489963042441582,16,0
57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2846,Male,2,Manufacturing Director,Divorced,20130,3.0,Y,14,8,1,12.0,5,5,1,4,12.0,3.0,4.0,1.0,3,3,10.88718439716312,14,1
27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,2847,Male,1,Manufacturing Director,Divorced,139660,1.0,Y,19,8,0,1.0,1,1,0,1,1.0,3.0,3.0,2.0,3,3,10.613379818594105,4,1
50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2848,Female,2,Manufacturing Director,Single,43740,3.0,Y,15,8,1,21.0,5,5,4,4,21.0,3.0,2.0,3.0,4,3,6.223148148148148,6,0
41,No,Travel_Rarely,Sales,7,4,Marketing,1,2849,Male,4,Laboratory Technician,Divorced,68420,4.0,Y,12,8,1,13.0,3,9,1,8,13.0,1.0,3.0,3.0,3,3,6.183541666666667,17,0
30,No,Travel_Rarely,Human Resources,1,4,Human Resources,1,2850,Female,1,Manager,Married,174260,2.0,Y,12,8,1,12.0,0,10,7,4,12.0,2.0,4.0,3.0,2,3,6.886836355183635,10,0
38,No,Travel_Rarely,Sales,1,1,Medical,1,2851,Male,2,Laboratory Technician,Single,176030,4.0,Y,16,8,0,12.0,0,8,0,7,12.0,1.0,4.0,4.0,2,3,6.278257887517146,6,0
32,No,Travel_Rarely,Research & Development,20,3,Medical,1,2852,Female,1,Manufacturing Director,Single,45810,3.0,Y,14,8,1,8.0,3,5,1,4,8.0,3.0,3.0,3.0,3,3,6.9309076510721255,21,0
27,No,Travel_Rarely,Research & Development,5,4,Medical,1,2853,Male,2,Healthcare Representative,Married,47350,0.0,Y,13,8,0,6.0,2,5,1,1,6.0,3.0,2.0,2.0,3,3,8.924711761971176,10,0
19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,2854,Male,2,Healthcare Representative,Single,41870,0.0,Y,22,8,1,1.0,4,0,0,0,1.0,3.0,1.0,4.0,3,4,7.514374090247453,20,0
36,No,Travel_Frequently,Sales,25,3,Marketing,1,2855,Female,2,Research Director,Single,55050,4.0,Y,21,8,2,13.0,3,8,7,2,13.0,4.0,2.0,2.0,3,4,7.428980696798494,13,0
30,No,Non-Travel,Sales,1,3,Medical,1,2856,Female,1,Sales Executive,Divorced,54700,1.0,Y,18,8,1,12.0,2,12,6,10,12.0,3.0,1.0,3.0,3,3,6.828885445362718,7,0
45,No,Travel_Rarely,Research & Development,24,2,Medical,1,2857,Male,2,Sales Executive,Divorced,54760,4.0,Y,13,8,1,9.0,3,5,0,3,9.0,3.0,1.0,4.0,3,3,8.11569214876033,7,0
56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2858,Male,4,Manager,Divorced,25870,4.0,Y,12,8,0,19.0,2,2,2,2,19.0,3.0,1.0,3.0,2,3,8.298600780532599,7,0
33,No,Travel_Rarely,Research & Development,2,2,Medical,1,2859,Male,1,Sales Executive,Single,24400,0.0,Y,18,8,3,4.0,4,3,0,2,4.0,3.0,4.0,4.0,3,3,6.8169341138659325,7,0
19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2860,Male,2,Sales Executive,Single,159720,1.0,Y,21,8,0,1.0,2,1,1,0,1.0,2.0,4.0,2.0,3,4,7.197164351851852,9,0
46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,2861,Female,2,Laboratory Technician,Divorced,153790,1.0,Y,12,8,0,24.0,1,24,15,7,24.0,2.0,1.0,3.0,1,3,6.8578174603174595,18,0
38,No,Travel_Rarely,Sales,4,4,Life Sciences,1,2862,Male,1,Manufacturing Director,Single,70820,1.0,Y,14,8,0,2.0,3,2,2,1,2.0,3.0,4.0,3.0,4,3,7.9008730158730165,11,0
31,No,Travel_Rarely,Sales,2,5,Life Sciences,1,2863,Male,2,Sales Representative,Married,27280,8.0,Y,11,8,0,7.0,3,4,0,2,7.0,3.0,4.0,3.0,4,3,10.368086675887506,8,1
34,No,Travel_Rarely,Sales,9,3,Marketing,1,2864,Female,2,Manager,Single,53680,2.0,Y,14,8,1,9.0,2,3,1,2,9.0,4.0,2.0,3.0,3,3,6.208591787439613,19,0
41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1,2865,Male,5,Laboratory Technician,Single,53470,1.0,Y,24,8,1,4.0,1,4,0,2,4.0,2.0,2.0,2.0,3,4,10.05429196217494,14,1
50,No,Travel_Rarely,Sales,19,4,Marketing,1,2866,Male,3,Sales Executive,Married,31950,2.0,Y,11,8,0,5.0,4,3,0,2,5.0,3.0,3.0,2.0,2,3,6.779118146530809,20,0
53,No,Travel_Rarely,Sales,1,2,Life Sciences,1,2867,Male,1,Manager,Divorced,39890,1.0,Y,13,8,0,5.0,2,4,1,3,5.0,4.0,1.0,3.0,3,3,6.132815602836879,14,0
33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2868,Male,1,Human Resources,Married,33060,1.0,Y,11,8,3,8.0,6,8,1,6,8.0,4.0,2.0,3.0,1,3,7.506620370370371,9,0
40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,2869,Female,2,Sales Executive,Married,70050,1.0,Y,20,8,2,21.0,2,20,9,9,21.0,4.0,3.0,3.0,3,4,6.2197065217391305,19,0
55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,2870,Female,2,Laboratory Technician,Single,26550,8.0,Y,17,8,0,36.0,0,24,2,15,36.0,3.0,2.0,3.0,2,3,6.09393365472911,7,0
34,No,Travel_Frequently,Human Resources,7,4,Other,1,2871,Female,1,Research Scientist,Married,13930,1.0,Y,11,8,2,10.0,4,10,1,9,10.0,4.0,3.0,2.0,4,3,6.819717553688142,11,0
51,No,Travel_Rarely,Human Resources,4,2,Human Resources,1,2872,Male,2,Sales Representative,Single,25700,3.0,Y,18,8,0,21.0,2,7,1,0,21.0,4.0,2.0,3.0,3,3,7.382190214906265,6,0
52,No,Travel_Rarely,Research & Development,2,4,Medical,1,2873,Female,2,Sales Representative,Married,35370,0.0,Y,11,8,1,34.0,3,33,11,9,34.0,3.0,3.0,3.0,3,3,6.266114798426746,23,0
27,No,Travel_Rarely,Sales,15,3,Marketing,1,2874,Male,1,Research Scientist,Single,39860,1.0,Y,12,8,2,7.0,3,7,0,3,7.0,4.0,2.0,2.0,3,3,7.528170068027211,4,0
35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2875,Female,2,Research Director,Married,108830,3.0,Y,12,8,0,8.0,3,1,0,1,8.0,2.0,3.0,3.0,4,3,8.999426937441642,11,0
43,No,Non-Travel,Research & Development,6,2,Medical,1,2876,Male,1,Healthcare Representative,Divorced,20280,4.0,Y,20,8,1,7.0,2,5,2,2,7.0,4.0,3.0,4.0,2,4,8.014231601731602,18,0
45,No,Non-Travel,Research & Development,9,2,Medical,1,2877,Female,1,Sales Executive,Married,95250,9.0,Y,19,8,0,22.0,3,20,11,8,22.0,1.0,4.0,3.0,3,3,6.208377871542429,12,0
37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2878,Female,1,Research Scientist,Married,29290,1.0,Y,12,8,0,8.0,2,8,1,7,8.0,2.0,1.0,2.0,1,3,10.083961556493202,12,1
35,No,Travel_Frequently,Research & Development,1,3,Other,1,2879,Male,2,Research Director,Single,22750,5.0,Y,13,8,0,10.0,2,6,1,2,10.0,2.0,2.0,3.0,4,3,6.1174161877394635,17,0
42,No,Non-Travel,Research & Development,1,1,Technical Degree,1,2880,Male,2,Sales Executive,Divorced,78790,2.0,Y,11,8,1,11.0,2,5,0,2,11.0,3.0,3.0,3.0,3,3,6.392047884704788,10,0
38,No,Travel_Rarely,Sales,8,2,Marketing,1,2881,Male,5,Research Scientist,Married,49300,9.0,Y,14,8,0,14.0,0,1,0,0,14.0,4.0,3.0,3.0,3,3,6.299181481481481,24,0
38,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,2882,Female,1,Manufacturing Director,Married,78470,3.0,Y,14,8,1,9.0,3,7,1,7,9.0,4.0,4.0,1.0,4,3,7.2835897435897445,15,0
27,No,Travel_Frequently,Research & Development,13,4,Medical,1,2883,Male,1,Manager,Married,44010,5.0,Y,13,8,0,6.0,4,2,2,0,6.0,3.0,1.0,3.0,2,3,6.5211390051139,10,0
49,No,Non-Travel,Research & Development,23,1,Other,1,2884,Female,2,Sales Executive,Divorced,92410,1.0,Y,19,8,1,7.0,5,7,1,7,7.0,4.0,4.0,3.0,3,3,9.59264058956916,4,1
34,No,Travel_Frequently,Research & Development,7,2,Medical,1,2885,Male,4,Sales Representative,Divorced,29740,1.0,Y,23,8,0,5.0,2,5,2,0,5.0,4.0,3.0,4.0,3,4,10.514044772620721,12,1
40,No,Travel_Rarely,Research & Development,23,3,Medical,1,2886,Female,1,Laboratory Technician,Married,45020,8.0,Y,12,8,2,15.0,0,7,3,7,15.0,3.0,4.0,4.0,2,3,10.400431972789114,4,1
38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,1,2887,Female,3,Research Scientist,Married,107480,7.0,Y,15,8,0,17.0,3,1,0,0,17.0,2.0,1.0,3.0,3,3,8.400432367149758,19,0
29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,1,2888,Female,2,Research Scientist,Married,15550,1.0,Y,19,8,2,10.0,2,10,1,9,10.0,2.0,4.0,2.0,3,3,6.715693277310924,11,0
22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2889,Female,4,Healthcare Representative,Divorced,129360,1.0,Y,11,8,2,4.0,3,4,2,2,4.0,4.0,2.0,2.0,3,3,8.494217391304348,19,0
36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2890,Female,2,Laboratory Technician,Single,23050,1.0,Y,17,8,0,8.0,3,8,1,7,8.0,2.0,4.0,3.0,3,3,7.506036556036555,18,0
40,No,Non-Travel,Research & Development,28,2,Life Sciences,1,2891,Male,1,Manufacturing Director,Married,167040,9.0,Y,22,8,0,5.0,2,3,0,2,5.0,4.0,4.0,1.0,4,4,6.108284662867997,15,0
46,No,Travel_Rarely,Research & Development,25,1,Medical,1,2892,Male,5,Research Scientist,Divorced,34330,7.0,Y,18,8,0,17.0,3,4,0,3,17.0,4.0,1.0,3.0,3,3,6.019111346516007,13,0
32,Yes,Travel_Rarely,Research & Development,5,3,Medical,1,2893,Male,1,Healthcare Representative,Married,34770,1.0,Y,11,8,0,14.0,2,14,9,8,14.0,4.0,4.0,2.0,4,3,7.798501821493625,5,0
30,No,Non-Travel,Research & Development,17,4,Life Sciences,1,2894,Male,2,Healthcare Representative,Single,64300,1.0,Y,12,8,1,12.0,2,11,5,8,12.0,3.0,3.0,3.0,2,3,8.02510401891253,14,0
27,No,Travel_Frequently,Research & Development,18,2,Medical,1,2895,Female,1,Laboratory Technician,Single,65160,1.0,Y,19,8,1,7.0,4,7,0,7,7.0,4.0,3.0,3.0,3,3,6.187480506822613,21,0
51,No,Travel_Rarely,Research & Development,2,1,Medical,1,2896,Female,1,Manufacturing Director,Married,39070,5.0,Y,13,8,0,16.0,2,10,4,7,16.0,2.0,2.0,1.0,3,3,6.688292654579267,10,0
30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1,2897,Female,2,Research Scientist,Single,55620,5.0,Y,13,8,0,8.0,3,5,0,4,8.0,4.0,1.0,3.0,2,3,8.48314309056956,11,0
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2898,Male,2,Human Resources,Single,68830,3.0,Y,19,8,2,16.0,3,1,0,0,16.0,4.0,4.0,3.0,2,3,9.080530838041431,13,1
30,Yes,Travel_Frequently,Sales,3,2,Medical,1,2899,Male,2,Healthcare Representative,Single,28620,5.0,Y,14,8,0,9.0,2,6,0,1,9.0,3.0,1.0,3.0,2,3,7.004625755462576,10,0
29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2900,Male,1,Sales Executive,Single,49780,0.0,Y,13,8,0,7.0,3,6,1,5,7.0,3.0,3.0,2.0,2,3,7.803890056022409,11,0
45,No,Non-Travel,Research & Development,2,3,Medical,1,2901,Female,2,Research Scientist,Single,103680,6.0,Y,12,8,2,23.0,2,19,12,8,23.0,4.0,4.0,3.0,3,3,6.583583900226758,4,0
54,No,Travel_Rarely,Sales,8,2,Marketing,1,2902,Female,2,Laboratory Technician,Married,61340,2.0,Y,19,8,0,16.0,2,6,0,5,16.0,4.0,1.0,3.0,2,3,6.371495815899582,10,0
36,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,2903,Male,1,Healthcare Representative,Single,67350,8.0,Y,25,8,2,16.0,3,13,3,7,16.0,4.0,2.0,4.0,2,4,7.622738095238095,11,0
33,No,Travel_Rarely,Sales,9,1,Other,1,2904,Female,3,Sales Executive,Married,32950,6.0,Y,22,8,2,7.0,2,3,1,1,7.0,3.0,2.0,3.0,3,4,7.508465829846584,10,0
37,No,Travel_Frequently,Sales,2,4,Life Sciences,1,2905,Male,2,Laboratory Technician,Divorced,52380,1.0,Y,15,8,1,10.0,5,10,0,7,10.0,2.0,4.0,3.0,3,3,10.113996647509579,17,1
38,No,Travel_Rarely,Research & Development,1,2,Medical,1,2906,Male,4,Laboratory Technician,Divorced,64720,0.0,Y,12,8,0,17.0,4,16,5,13,17.0,1.0,3.0,2.0,3,3,6.934340277777778,17,0
31,No,Non-Travel,Sales,4,1,Medical,1,2907,Female,3,Research Scientist,Married,96100,0.0,Y,11,8,1,6.0,2,5,1,4,6.0,3.0,3.0,3.0,2,3,5.9720233196159125,6,0
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2908,Female,3,Manager,Married,198330,3.0,Y,13,8,0,7.0,2,1,0,0,7.0,3.0,4.0,3.0,3,3,6.214212570621468,13,0
37,No,Travel_Frequently,Sales,2,3,Marketing,1,2909,Female,2,Laboratory Technician,Divorced,97560,4.0,Y,19,8,0,13.0,2,9,5,8,13.0,1.0,4.0,3.0,3,3,7.020965550703542,20,0
29,No,Travel_Frequently,Sales,15,4,Medical,1,2910,Female,1,Sales Executive,Married,49680,1.0,Y,19,8,3,11.0,4,11,4,1,11.0,2.0,4.0,3.0,3,3,6.28642361111111,9,0
35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,1,2911,Female,1,Sales Executive,Single,21450,1.0,Y,13,8,0,10.0,6,10,0,8,10.0,3.0,3.0,4.0,2,3,5.982920768870136,12,0
29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,2912,Female,1,Research Scientist,Single,21800,1.0,Y,21,8,0,4.0,2,4,0,1,4.0,3.0,4.0,2.0,3,4,8.365998155832182,8,0
52,No,Travel_Rarely,Research & Development,1,2,Medical,1,2913,Female,4,Manager,Single,83460,7.0,Y,14,8,0,6.0,5,2,2,2,6.0,3.0,4.0,2.0,3,3,7.386176963601533,17,0
42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2914,Female,2,Sales Executive,Married,34450,1.0,Y,11,8,2,22.0,2,22,11,15,22.0,3.0,4.0,3.0,3,3,6.401950405340963,16,0
59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,2915,Male,1,Healthcare Representative,Married,27600,8.0,Y,11,8,0,7.0,3,2,2,2,7.0,2.0,3.0,2.0,4,3,6.696338061465721,14,0
50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,2916,Male,2,Sales Executive,Divorced,62940,3.0,Y,23,8,1,32.0,2,7,0,6,32.0,4.0,4.0,2.0,4,4,7.682673041894353,5,0
33,Yes,Travel_Rarely,Sales,11,4,Marketing,1,2917,Male,1,Research Scientist,Married,71400,5.0,Y,21,8,0,8.0,2,5,0,4,8.0,3.0,4.0,1.0,2,4,10.900699275362319,19,1
43,No,Travel_Rarely,Sales,1,3,Marketing,1,2918,Female,2,Manufacturing Director,Married,29320,5.0,Y,24,8,0,22.0,3,17,1,9,22.0,4.0,4.0,3.0,3,4,9.317622549019609,11,1
33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,2919,Male,2,Manager,Married,51470,7.0,Y,11,8,0,13.0,2,9,1,7,13.0,1.0,1.0,4.0,3,3,7.100713462425082,8,0
52,No,Non-Travel,Research & Development,2,3,Technical Degree,1,2920,Male,1,Sales Executive,Single,45070,1.0,Y,14,8,0,33.0,3,33,15,12,33.0,1.0,3.0,4.0,2,3,8.800496376811594,19,0
32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,1,2921,Female,3,Manufacturing Director,Married,85640,2.0,Y,16,8,1,6.0,2,4,1,2,6.0,3.0,2.0,3.0,2,3,8.019951590594744,8,0
32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,1,2922,Male,3,Healthcare Representative,Single,24680,0.0,Y,11,8,0,4.0,2,3,1,2,4.0,4.0,3.0,1.0,3,3,10.182786087369422,15,1
39,No,Travel_Rarely,Sales,26,4,Life Sciences,1,2923,Male,2,Research Director,Divorced,81610,7.0,Y,12,8,1,7.0,2,3,1,2,7.0,3.0,3.0,3.0,4,3,6.318539351851852,9,0
32,No,Non-Travel,Sales,2,4,Marketing,1,2924,Male,4,Research Scientist,Married,21090,0.0,Y,13,8,1,4.0,3,3,2,2,4.0,3.0,4.0,3.0,2,3,6.210912193973635,13,0
41,No,Travel_Rarely,Sales,29,3,Life Sciences,1,2925,Female,2,Laboratory Technician,Divorced,52940,2.0,Y,15,8,0,17.0,3,1,0,0,17.0,3.0,1.0,2.0,2,3,6.091800281293952,12,0
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2926,Male,1,Manufacturing Director,Divorced,27180,1.0,Y,14,8,1,9.0,4,9,4,7,9.0,3.0,4.0,3.0,2,3,7.3476493930905695,11,0
45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1,2927,Female,2,Sales Representative,Married,58110,0.0,Y,14,8,0,25.0,4,24,1,7,25.0,3.0,4.0,3.0,2,3,6.942974137931034,17,0
31,No,Travel_Frequently,Research & Development,7,4,Medical,1,2928,Male,1,Research Scientist,Divorced,24370,9.0,Y,14,8,1,9.0,3,2,2,2,9.0,2.0,3.0,3.0,4,3,7.324519890260631,6,0
33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2929,Female,1,Sales Executive,Married,27660,1.0,Y,12,8,1,2.0,2,2,0,2,2.0,3.0,4.0,2.0,3,3,6.760009832841691,23,0
34,No,Travel_Rarely,Research & Development,26,3,Other,1,2930,Female,1,Sales Executive,Married,190380,6.0,Y,13,8,0,13.0,3,11,5,9,13.0,4.0,1.0,3.0,2,3,6.3933310564663035,5,0
37,No,Travel_Rarely,Research & Development,22,5,Medical,1,2931,Female,2,Manufacturing Director,Married,30550,2.0,Y,14,8,3,17.0,3,3,0,2,17.0,3.0,1.0,2.0,3,3,7.593826530612246,4,0
45,No,Travel_Frequently,Sales,21,1,Marketing,1,2932,Male,3,Research Scientist,Married,22890,4.0,Y,13,8,0,9.0,3,3,0,2,9.0,1.0,3.0,3.0,2,3,8.004546533713201,15,0
37,Yes,Travel_Frequently,Sales,2,3,Marketing,1,2933,Male,1,Laboratory Technician,Divorced,40010,6.0,Y,11,8,1,17.0,2,1,0,0,17.0,1.0,3.0,3.0,3,3,7.07385431568908,16,0
